institution,source,member,siconc_grid,experiment,time,year,month,sia_Mkm2,pi_clim_sia_Mkm2,sia_anom_Mkm2
CCCma,CanESM5,r1i1p1f1,gn,historical,1850-01,1850,1,12.451734587436604,12.998664339239722,-0.546929751803118
CCCma,CanESM5,r1i1p1f1,gn,historical,1850-02,1850,2,12.704341441640437,13.28273805324273,-0.578396611602292
CCCma,CanESM5,r1i1p1f1,gn,historical,1850-03,1850,3,12.976475587670835,13.34028351202081,-0.3638079243499739
CCCma,CanESM5,r1i1p1f1,gn,historical,1850-04,1850,4,12.778027028332641,13.054712465121481,-0.2766854367888403
CCCma,CanESM5,r1i1p1f1,gn,historical,1850-05,1850,5,11.636596537389082,12.0660892844115,-0.4294927470224188
CCCma,CanESM5,r1i1p1f1,gn,historical,1850-06,1850,6,9.732853277706758,10.346279160165967,-0.6134258824592091
CCCma,CanESM5,r1i1p1f1,gn,historical,1850-07,1850,7,7.357105183626658,8.28708324832292,-0.9299780646962628
CCCma,CanESM5,r1i1p1f1,gn,historical,1850-08,1850,8,5.596960437478995,6.680086163583538,-1.0831257261045426
CCCma,CanESM5,r1i1p1f1,gn,historical,1850-09,1850,9,5.821827477419412,6.92622820306905,-1.1044007256496373
CCCma,CanESM5,r1i1p1f1,gn,historical,1850-10,1850,10,7.672190647881763,8.732663935062806,-1.0604732871810434
CCCma,CanESM5,r1i1p1f1,gn,historical,1850-11,1850,11,10.224348139406535,10.7791244925697,-0.5547763531631649
CCCma,CanESM5,r1i1p1f1,gn,historical,1850-12,1850,12,11.800028348132313,12.261337594559263,-0.4613092464269499
CCCma,CanESM5,r1i1p1f1,gn,historical,1851-01,1851,1,12.544592134943429,12.998664339239722,-0.4540722042962937
CCCma,CanESM5,r1i1p1f1,gn,historical,1851-02,1851,2,12.669740532436894,13.28273805324273,-0.6129975208058358
CCCma,CanESM5,r1i1p1f1,gn,historical,1851-03,1851,3,12.846116865143182,13.34028351202081,-0.4941666468776269
CCCma,CanESM5,r1i1p1f1,gn,historical,1851-04,1851,4,12.419524425219834,13.054712465121481,-0.6351880399016476
CCCma,CanESM5,r1i1p1f1,gn,historical,1851-05,1851,5,11.315186557961129,12.0660892844115,-0.7509027264503718
CCCma,CanESM5,r1i1p1f1,gn,historical,1851-06,1851,6,9.593503792741974,10.346279160165967,-0.7527753674239932
CCCma,CanESM5,r1i1p1f1,gn,historical,1851-07,1851,7,7.351660512197699,8.28708324832292,-0.9354227361252212
CCCma,CanESM5,r1i1p1f1,gn,historical,1851-08,1851,8,5.779946535229598,6.680086163583538,-0.9001396283539398
CCCma,CanESM5,r1i1p1f1,gn,historical,1851-09,1851,9,6.359584813632664,6.92622820306905,-0.5666433894363854
CCCma,CanESM5,r1i1p1f1,gn,historical,1851-10,1851,10,8.369014377765735,8.732663935062806,-0.36364955729707127
CCCma,CanESM5,r1i1p1f1,gn,historical,1851-11,1851,11,10.078254634533886,10.7791244925697,-0.7008698580358139
CCCma,CanESM5,r1i1p1f1,gn,historical,1851-12,1851,12,11.5940390318185,12.261337594559263,-0.667298562740763
CCCma,CanESM5,r1i1p1f1,gn,historical,1852-01,1852,1,12.290552324963004,12.998664339239722,-0.7081120142767183
CCCma,CanESM5,r1i1p1f1,gn,historical,1852-02,1852,2,12.749143363281336,13.28273805324273,-0.5335946899613937
CCCma,CanESM5,r1i1p1f1,gn,historical,1852-03,1852,3,12.851622724318212,13.34028351202081,-0.4886607877025977
CCCma,CanESM5,r1i1p1f1,gn,historical,1852-04,1852,4,12.515898759874778,13.054712465121481,-0.538813705246703
CCCma,CanESM5,r1i1p1f1,gn,historical,1852-05,1852,5,11.183019509082328,12.0660892844115,-0.8830697753291723
CCCma,CanESM5,r1i1p1f1,gn,historical,1852-06,1852,6,9.248133671172475,10.346279160165967,-1.0981454889934916
CCCma,CanESM5,r1i1p1f1,gn,historical,1852-07,1852,7,7.280597065375022,8.28708324832292,-1.0064861829478984
CCCma,CanESM5,r1i1p1f1,gn,historical,1852-08,1852,8,5.882611594861914,6.680086163583538,-0.7974745687216238
