institution,source,member,grid,experiment,time,year,month,rsds_into_surface_Wm2,rlds_into_surface_Wm2,rsus_into_surface_Wm2,rlus_into_surface_Wm2,hfss_into_surface_Wm2,hfls_into_surface_Wm2,seb_Wm2,pi_clim_rsds_into_surface_Wm2,pi_clim_rlds_into_surface_Wm2,pi_clim_rsus_into_surface_Wm2,pi_clim_rlus_into_surface_Wm2,pi_clim_hfss_into_surface_Wm2,pi_clim_hfls_into_surface_Wm2,pi_clim_seb_Wm2,rsds_into_surface_Wm2_anom,rlds_into_surface_Wm2_anom,rsus_into_surface_Wm2_anom,rlus_into_surface_Wm2_anom,hfss_into_surface_Wm2_anom,hfls_into_surface_Wm2_anom,seb_anom_Wm2
NUIST,NESM3,r1i1p1f1,gn,historical,1850-01,1850,1,2.5069376396016376,175.50037064534436,-1.3677749229338216,-206.40041020371825,-15.84594767490924,-12.615316606724864,-58.22214112334018,2.446585914717083,185.86165733653004,-1.3085783509498838,-220.05494478534015,-17.426490073886434,-14.140507636099592,-65.53747146033248,0.060351724884554425,-10.361286691185683,-0.059196571983937796,13.654534581621903,1.5805423989771938,1.525191029374728,7.315330336992304
NUIST,NESM3,r1i1p1f1,gn,historical,1850-02,1850,2,13.67882806794828,174.5770595592602,-8.908695100053507,-207.83901336992577,-15.546228228703761,-12.766524481239223,-56.80457355271379,13.473195922314508,180.73324567608384,-8.577843240202712,-212.55956631666825,-13.47386725072222,-12.503197638330077,-53.45857741742713,0.2056321456337713,-6.156186116823648,-0.3308518598507941,4.720552946742487,-2.072360977981541,-0.2633268429091462,-3.3459961352866614
NUIST,NESM3,r1i1p1f1,gn,historical,1850-03,1850,3,60.01819702652624,179.1206107040267,-42.80360861303394,-211.71721164915851,-6.860936442930684,-8.480215448992224,-30.723164423562437,59.168811026668884,185.99925909387204,-41.4011536493418,-218.04113727704163,-12.545802744933173,-11.07801783119205,-38.4436642272484,0.8493859998573541,-6.8786483898453525,-1.4024549636921364,6.3239256278831135,5.684866302002489,2.5978023821998253,7.720499803685961
NUIST,NESM3,r1i1p1f1,gn,historical,1850-04,1850,4,153.3293811532248,202.99511874923482,-112.15272882900389,-238.92261699412455,-11.437164211841203,-7.965961601902829,-14.15397173441287,150.6671542462786,211.87677508798302,-108.24915364982895,-246.21654213199767,-13.766981607850138,-10.37929707843332,-16.275639973098407,2.662226906946188,-8.8816563387482,-3.9035751791749362,7.293925137873117,2.3298173960089343,2.4133354765304906,2.121668238685537
NUIST,NESM3,r1i1p1f1,gn,historical,1850-05,1850,5,236.0257092145504,252.96459362821622,-163.50874622639665,-287.6440672648635,-13.023184676936001,-12.763231067557625,12.051073607012837,231.83848215462706,260.72258147574644,-155.70966927567855,-292.4069070974468,-14.898881941671023,-14.688409803090495,15.287188494836935,4.1872270599233445,-7.757987847530217,-7.799076950718103,4.762839832583268,1.875697264735022,1.9251787355328709,-3.2361148878240975
NUIST,NESM3,r1i1p1f1,gn,historical,1850-06,1850,6,255.52134697199318,289.3005668405558,-122.37818485378932,-318.9271046152675,-8.589234082063037,-14.479582662916428,80.44780759851263,245.41690263466225,293.7369591005629,-111.28452167945993,-320.40271212305464,-7.592663883914799,-13.592424046647904,86.92010365571817,10.104444337330932,-4.436392260007096,-11.093663174329393,1.4756075077871174,-0.9965701981482376,-0.8871586162685237,-6.47229605720554
NUIST,NESM3,r1i1p1f1,gn,historical,1850-07,1850,7,215.91712996017102,300.31272533336715,-74.91425799052638,-325.3960196656136,-3.232526062773237,-10.108757656584316,102.57829391804067,202.32254593660772,303.27533124977924,-66.42561779189461,-325.88677416693383,-3.4696582363388124,-9.60862827696502,100.71992499418187,13.5945840235633,-2.9626059164120875,-8.48864019863177,0.49075450132022524,0.2371321735655756,-0.5001293796192972,1.858368923858805
NUIST,NESM3,r1i1p1f1,gn,historical,1850-08,1850,8,123.283733539707,304.2432016179653,-31.78570131183428,-326.304438153497,-5.822360267735225,-12.685832472873866,50.928602951731946,118.61807302656453,305.6188402435014,-28.340312927293215,-327.366267926943,-5.533629984522402,-12.557680355806662,50.96026056155302,4.66566051314247,-1.3756386255360553,-3.445388384541065,1.061829773445993,-0.2887302832128231,-0.12815211706720397,-0.03165760982107457
NUIST,NESM3,r1i1p1f1,gn,historical,1850-09,1850,9,58.18294645224805,288.6136783282511,-14.380864869235133,-316.3706159017169,-10.158617449253171,-17.630474288453975,-11.743947728160016,53.38889523515117,291.3380191542852,-12.464621260198081,-317.3367141932359,-13.100857290986722,-19.01717811616363,-17.12626827685252,4.794051217096886,-2.7243408260340516,-1.9162436090370516,0.9660982915189607,2.942239841733551,1.3867038277096562,5.382320548692505
NUIST,NESM3,r1i1p1f1,gn,historical,1850-10,1850,10,17.535598592517104,259.79380116127857,-4.71694775497199,-291.3543928520005,-22.24823644381162,-20.423946008113376,-61.41412330510185,16.279641132109884,263.7355075228357,-3.9574386541452182,-294.76447944035726,-23.36885933074609,-22.143784730149918,-64.44316501941172,1.2559574604072203,-3.9417063615571237,-0.7595091008267718,3.410086588356762,1.1206228869344699,1.7198387220365419,3.0290417143098693
