institution,source,member,siconc_grid,experiment,time,year,month,sia_Mkm2,pi_clim_sia_Mkm2,sia_anom_Mkm2
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1989-11,1989,11,9.71503793990791,9.632033758642043,0.08300418126586706
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1989-12,1989,12,11.753858603866838,11.686012407861837,0.06784619600500186
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1990-01,1990,1,12.616774753064298,12.563591395519543,0.05318335754475534
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1990-02,1990,2,13.03222032965075,12.882507498301937,0.14971283134881297
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1990-03,1990,3,13.115181253088297,12.98690345499785,0.12827779809044593
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1990-04,1990,4,13.042411280300026,12.80327373708038,0.23913754321964653
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1990-05,1990,5,11.92178662233846,11.77279762152948,0.1489890008089816
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1990-06,1990,6,9.315234706731587,9.31671397322357,-0.0014792664919820453
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1990-07,1990,7,7.026702014908227,7.05778757600722,-0.031085561098993075
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1990-08,1990,8,4.722675877240085,5.256153574936584,-0.5334776976964992
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1990-09,1990,9,3.8989529061355985,5.192735918092013,-1.2937830119564144
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1990-10,1990,10,6.425955249978912,7.006526541214213,-0.5805712912353007
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1990-11,1990,11,9.786986275802937,9.632033758642043,0.15495251716089342
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1990-12,1990,12,11.801475384468128,11.686012407861837,0.11546297660629179
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1991-01,1991,1,12.84794654376811,12.563591395519543,0.2843551482485669
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1991-02,1991,2,13.193790345237844,12.882507498301937,0.3112828469359066
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1991-03,1991,3,13.429625857760735,12.98690345499785,0.4427224027628842
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1991-04,1991,4,13.319591677968962,12.80327373708038,0.5163179408885821
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1991-05,1991,5,11.916122003593015,11.77279762152948,0.14332438206353615
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1991-06,1991,6,9.604337292284068,9.31671397322357,0.28762331906049887
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1991-07,1991,7,7.391691536101843,7.05778757600722,0.33390396009462275
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1991-08,1991,8,5.354484569925511,5.256153574936584,0.09833099498892661
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1991-09,1991,9,4.870793556956629,5.192735918092013,-0.32194236113538377
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1991-10,1991,10,7.180503121637057,7.006526541214213,0.1739765804228437
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1991-11,1991,11,9.916372065521498,9.632033758642043,0.28433830687945516
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1991-12,1991,12,12.035660895188602,11.686012407861837,0.3496484873267658
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1992-01,1992,1,13.04062445645811,12.563591395519543,0.4770330609385667
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1992-02,1992,2,13.296384096069856,12.882507498301937,0.41387659776791885
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1992-03,1992,3,13.416100543495835,12.98690345499785,0.4291970884979843
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1992-04,1992,4,13.277272959189297,12.80327373708038,0.4739992221089171
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1992-05,1992,5,12.215504708549595,11.77279762152948,0.44270708702011596
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1992-06,1992,6,9.64581419052161,9.31671397322357,0.3291002172980413
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1992-07,1992,7,7.260532360419363,7.05778757600722,0.20274478441214328
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1992-08,1992,8,5.082341704738972,5.256153574936584,-0.17381187019761235
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1992-09,1992,9,5.051661706192096,5.192735918092013,-0.14107421189991687
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1992-10,1992,10,6.984465715629703,7.006526541214213,-0.022060825584509836
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1992-11,1992,11,10.183366090300256,9.632033758642043,0.5513323316582124
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1992-12,1992,12,12.079524217302932,11.686012407861837,0.39351180944109565
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1993-01,1993,1,12.915685956492759,12.563591395519543,0.35209456097321556
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1993-02,1993,2,13.194643105750622,12.882507498301937,0.31213560744868474
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1993-03,1993,3,13.049016345633582,12.98690345499785,0.06211289063573133
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1993-04,1993,4,12.477750381479378,12.80327373708038,-0.32552335560100154
MRI,MRI-ESM2-0,r1i1p1f1,gn,historical,1993-05,1993,5,11.491704348053183,11.77279762152948,-0.2810932734762961
