institution,source,member,grid,experiment,time,year,month,rsds_into_surface_Wm2,rlds_into_surface_Wm2,rsus_into_surface_Wm2,rlus_into_surface_Wm2,hfss_into_surface_Wm2,hfls_into_surface_Wm2,seb_Wm2,pi_clim_rsds_into_surface_Wm2,pi_clim_rlds_into_surface_Wm2,pi_clim_rsus_into_surface_Wm2,pi_clim_rlus_into_surface_Wm2,pi_clim_hfss_into_surface_Wm2,pi_clim_hfls_into_surface_Wm2,pi_clim_seb_Wm2,rsds_into_surface_Wm2_anom,rlds_into_surface_Wm2_anom,rsus_into_surface_Wm2_anom,rlus_into_surface_Wm2_anom,hfss_into_surface_Wm2_anom,hfls_into_surface_Wm2_anom,seb_anom_Wm2
CNRM-CERFACS,CNRM-CM6-1-HR,r1i1p1f2,gr,ssp585,2015-01,2015,1,2.310981716536918,199.16099319827742,-0.945850627300342,-246.93958532190248,-34.04800831559289,-30.04476457208204,-110.50623392206339,2.5299659967689423,184.05589750753853,-1.1140278575369136,-229.78656673325105,-27.60402367139588,-23.297053130722347,-95.2158078885987,-0.2189842802320241,15.105095690738892,0.1681772302365716,-17.153018588651435,-6.443984644197009,-6.747711441359694,-15.290426033464684
CNRM-CERFACS,CNRM-CM6-1-HR,r1i1p1f2,gr,ssp585,2015-02,2015,2,13.402790758914797,202.4406769845484,-6.464014103184272,-246.92408157010198,-24.852028182776344,-26.24179040215256,-88.63844651475196,14.215834385375189,182.44112340472165,-7.649875438495668,-226.5726494548441,-24.760181978863365,-21.317161586279244,-83.64291066838557,-0.8130436264603915,19.99955357982674,1.1858613353113956,-20.351432115257865,-0.09184620391297926,-4.924628815873316,-4.995535846366394
CNRM-CERFACS,CNRM-CM6-1-HR,r1i1p1f2,gr,ssp585,2015-03,2015,3,61.19558078622452,197.7425591615476,-35.780639156516145,-247.69682075760466,-27.425352575832406,-26.407133287758842,-78.37180582993992,62.88562616450216,186.2943657215078,-39.429010350000446,-230.5661941758469,-20.202869053665253,-18.86635195575802,-59.884433649260636,-1.6900453782776452,11.448193440039802,3.6483711934843015,-17.130626581757753,-7.222483522167153,-7.540781332000822,-18.48737218067928
CNRM-CERFACS,CNRM-CM6-1-HR,r1i1p1f2,gr,ssp585,2015-04,2015,4,156.587588231578,216.60570762153586,-97.18380740683858,-261.9852210756421,-10.917925560401406,-16.21511459536408,-13.10877278513229,163.4666544117862,204.93176251141014,-107.42727216216534,-249.9863703621126,-11.568205722960712,-15.404848022465755,-15.98827934650801,-6.879066180208213,11.673945110125715,10.243464755326755,-11.998850713529464,0.6502801625593069,-0.8102665728983265,2.8795065613757203
CNRM-CERFACS,CNRM-CM6-1-HR,r1i1p1f2,gr,ssp585,2015-05,2015,5,252.77407596868045,248.5795755643996,-143.52643818733156,-289.5733598120983,-4.9428759895517755,-14.48184427451127,48.82913326958712,260.99869442192846,238.20456674553273,-161.0104717099849,-279.2349217766314,-3.7329991090845365,-11.863982665385521,43.36088590637488,-8.224618453248013,10.37500881886686,17.484033522653334,-10.338438035466936,-1.209876880467239,-2.6178616091257485,5.468247363212235
CNRM-CERFACS,CNRM-CM6-1-HR,r1i1p1f2,gr,ssp585,2015-06,2015,6,273.6658431274238,280.0536821104664,-130.08166442175738,-313.48126026202203,-0.07260417853845438,-10.07676097601149,100.00723539956076,282.84138924801437,274.05386101944714,-147.1808531997487,-307.0719424852009,-0.5766418852546631,-9.71545718094518,92.35035551631202,-9.175546120590582,5.999821091019271,17.099188777991316,-6.409317776821126,0.5040377067162087,-0.36130379506631094,7.656879883248735
CNRM-CERFACS,CNRM-CM6-1-HR,r1i1p1f2,gr,ssp585,2015-07,2015,7,223.15560259131033,303.14297994431126,-82.78697226589571,-330.96779541336645,-0.38386695797365034,-10.847110699312609,101.31283719907314,232.63150511542713,295.8762055166786,-95.69776024985586,-324.1942321752836,-1.0445350709682455,-10.571942982739829,96.9992401532582,-9.475902524116805,7.26677442763264,12.910787983960148,-6.773563238082829,0.6606681129945952,-0.2751677165727795,4.313597045814944
CNRM-CERFACS,CNRM-CM6-1-HR,r1i1p1f2,gr,ssp585,2015-08,2015,8,142.11133742682566,304.4027999233718,-38.92841465447527,-333.4747239239151,-2.107050879290589,-14.757237099999816,57.24671079251664,148.55640241091524,295.3607907145359,-47.21762954874317,-326.34649610155265,-3.327766935443834,-15.380618926007934,51.64468161370353,-6.4450649840895835,9.042009208835907,8.2892148942679,-7.128227822362476,1.220716056153245,0.6233818260081172,5.602029178813105
CNRM-CERFACS,CNRM-CM6-1-HR,r1i1p1f2,gr,ssp585,2015-09,2015,9,69.50829131007954,283.6454162069442,-15.02393685924401,-322.386146203027,-9.820964979689954,-25.95312543400469,-20.03046595894194,69.99464799449724,276.94169611751033,-17.692820126054695,-314.4797810741965,-9.492318743143802,-23.064558999076347,-17.793134830463774,-0.4863566844177001,6.703720089433887,2.6688832668106848,-7.906365128830487,-0.32864623654615244,-2.888566434928343,-2.2373311284781643
CNRM-CERFACS,CNRM-CM6-1-HR,r1i1p1f2,gr,ssp585,2015-10,2015,10,20.798037283078376,255.33642826992204,-4.300582062577555,-300.6899063147468,-24.39474346472887,-35.86309725868752,-89.11386354774032,20.76635936276531,247.35028351935102,-4.661044980125803,-290.826676383153,-20.6491607800537,-29.134423618576207,-77.15466287979235,0.031677920313065044,7.986144750571015,0.3604629175482481,-9.863229931593764,-3.7455826846751705,-6.72867364011131,-11.959200667947968
