institution,source,member,grid,experiment,time,year,month,rsds_into_surface_Wm2,rlds_into_surface_Wm2,rsus_into_surface_Wm2,rlus_into_surface_Wm2,hfss_into_surface_Wm2,hfls_into_surface_Wm2,seb_Wm2,pi_clim_rsds_into_surface_Wm2,pi_clim_rlds_into_surface_Wm2,pi_clim_rsus_into_surface_Wm2,pi_clim_rlus_into_surface_Wm2,pi_clim_hfss_into_surface_Wm2,pi_clim_hfls_into_surface_Wm2,pi_clim_seb_Wm2,rsds_into_surface_Wm2_anom,rlds_into_surface_Wm2_anom,rsus_into_surface_Wm2_anom,rlus_into_surface_Wm2_anom,hfss_into_surface_Wm2_anom,hfls_into_surface_Wm2_anom,seb_anom_Wm2
MIROC,MIROC6,r1i1p1f1,gn,ssp585,2015-01,2015,1,1.8469009479220433,209.5131878607253,-0.7380483453049993,-254.55085177753932,-18.35373048002602,-27.450729991325684,-89.73327178554867,1.9072924528315087,197.17744972094334,-0.8941867452780099,-240.59714282358973,-18.711921387624695,-29.41058124686338,-90.529090029581,-0.06039150490946543,12.335738139781967,0.1561383999730106,-13.953708953949587,0.3581909075986758,1.9598512555376963,0.7958182440323327
MIROC,MIROC6,r1i1p1f1,gn,ssp585,2015-02,2015,2,11.044211194225772,199.69468201009306,-6.040300163821172,-245.13413089752973,-21.292987444669063,-30.557161641653128,-92.28568694335426,11.510928753437,195.4578805216029,-6.487109032678992,-237.70875160322828,-16.719390237024626,-27.391415888743012,-81.33785748663502,-0.4667175592112276,4.236801488490158,0.44680886885782023,-7.42537929430145,-4.573597207644436,-3.165745752910116,-10.947829456719248
MIROC,MIROC6,r1i1p1f1,gn,ssp585,2015-03,2015,3,54.65361695814525,203.32501712392863,-34.944597591488055,-247.52495132237468,-14.704300613335574,-26.202635723308678,-65.39785116843309,55.727792504045546,197.93821526279896,-36.51558712268948,-240.74926811892092,-13.907889382721681,-24.010464196334986,-61.51720105382259,-1.074175545900296,5.386801861129669,1.5709895312014268,-6.775683203453752,-0.7964112306138933,-2.1921715269736914,-3.8806501146105035
MIROC,MIROC6,r1i1p1f1,gn,ssp585,2015-04,2015,4,148.14712368741442,224.88352676826977,-100.90819490720159,-265.8267695168132,-6.281387915911284,-14.222326114594468,-14.208027998836418,157.04183266049375,211.00472585637996,-108.52848967606134,-256.1880824027928,-8.866700970415687,-18.899384498725084,-24.436099031121245,-8.894708973079332,13.878800911889812,7.62029476885975,-9.6386871140204,2.585313054504403,4.677058384130616,10.228071032284827
MIROC,MIROC6,r1i1p1f1,gn,ssp585,2015-05,2015,5,242.26929735856564,259.89825502524997,-152.0606251585279,-297.67953568836816,-1.4794106118244066,-12.828329351412751,38.11965157368242,255.13246065487448,247.75109363752156,-167.63478118181075,-288.81916043945324,-3.492200640984132,-13.706293295697638,29.23111873445024,-12.86316329630884,12.147161387728403,15.574156023282853,-8.86037524891492,2.012790029159725,0.8779639442848861,8.888532839232177
MIROC,MIROC6,r1i1p1f1,gn,ssp585,2015-06,2015,6,245.91106379507045,299.3706403236087,-114.34722372567414,-322.3444007503335,0.9252711625981258,-9.602857556694442,99.9124932485752,261.3565471397074,292.4358567097364,-136.61577727008492,-318.94003190858643,-0.6289335369439908,-10.627786126329553,86.97987500749892,-15.445483344636955,6.934783613872298,22.26855354441078,-3.4043688417470435,1.5542046995421166,1.0249285696351116,12.932618241076284
MIROC,MIROC6,r1i1p1f1,gn,ssp585,2015-07,2015,7,194.99080203200543,315.00512834544236,-67.46947973570072,-330.7491516997948,1.0607598172046835,-6.780971924956398,106.05708683420055,209.68522372293504,309.48240787489334,-86.84673201584523,-327.5919063282197,0.7851627043008329,-7.472380413835432,98.04177554422886,-14.694421690929602,5.522720470549018,19.377252280144518,-3.1572453715751294,0.2755971129038506,0.6914084888790342,8.015311289971692
MIROC,MIROC6,r1i1p1f1,gn,ssp585,2015-08,2015,8,118.06826939644392,313.6507983590738,-29.4650956499647,-332.42632913372194,0.23706879565040118,-10.385137196581239,59.6795745709002,132.32655000367697,305.38405402231217,-45.88971507038442,-327.7890377795045,-0.027002302304074122,-11.262169562359897,52.74267931143633,-14.258280607233047,8.266744336761633,16.42461942041972,-4.637291354217439,0.2640710979544753,0.8770323657786587,6.936895259463867
MIROC,MIROC6,r1i1p1f1,gn,ssp585,2015-09,2015,9,59.16617470424769,292.71261727404476,-13.040262721592999,-324.51757083980925,-2.1984913870165106,-19.24560613967539,-7.123139109801738,63.27129861478854,279.9830032999428,-21.35598019264056,-313.57684356504103,-4.373386086114239,-21.2963013400227,-17.34820926908717,-4.105123910540854,12.729613974101937,8.31571747104756,-10.940727274768221,2.1748946990977287,2.0506952003473096,10.225070159285433
MIROC,MIROC6,r1i1p1f1,gn,ssp585,2015-10,2015,10,15.348650673518371,266.15447740825266,-3.417961053009581,-303.2705798154776,-9.793508903772139,-27.187955439869704,-62.16687713035804,17.7360853900315,243.97862172590237,-5.454241293481162,-285.0797745689457,-12.27450948615849,-28.47819150416145,-69.5720097368129,-2.3874347165131304,22.17585568235029,2.0362802404715805,-18.19080524653191,2.4810005823863506,1.2902360642917472,7.405132606454863
