institution,source,member,grid,experiment,time,year,month,rsds_into_surface_Wm2,rlds_into_surface_Wm2,rsus_into_surface_Wm2,rlus_into_surface_Wm2,hfss_into_surface_Wm2,hfls_into_surface_Wm2,seb_Wm2,pi_clim_rsds_into_surface_Wm2,pi_clim_rlds_into_surface_Wm2,pi_clim_rsus_into_surface_Wm2,pi_clim_rlus_into_surface_Wm2,pi_clim_hfss_into_surface_Wm2,pi_clim_hfls_into_surface_Wm2,pi_clim_seb_Wm2,rsds_into_surface_Wm2_anom,rlds_into_surface_Wm2_anom,rsus_into_surface_Wm2_anom,rlus_into_surface_Wm2_anom,hfss_into_surface_Wm2_anom,hfls_into_surface_Wm2_anom,seb_anom_Wm2
NCAR,CESM2,r4i1p1f1,gn,ssp585,2015-01,2015,1,1.5382750050766296,219.21301943366234,-0.5542270421310206,-255.6557988111086,-25.928191416262454,-28.86768694717404,-90.25460977793716,1.6933556772962999,196.74643668546963,-0.7728352348435685,-236.15627095368396,-25.727904324506696,-24.87376181481335,-89.09097996508163,-0.15508067221967026,22.466582748192707,0.21860819271254794,-19.499527857424653,-0.20028709175575798,-3.9939251323606904,-1.1636298128555325
NCAR,CESM2,r4i1p1f1,gn,ssp585,2015-02,2015,2,9.66497568322354,216.6429982596318,-4.591326160133186,-253.4849959861943,-22.633645609156204,-26.182449295753514,-80.58444310838185,10.685160700773062,194.98184406623275,-6.050700256114515,-233.17943875973444,-23.568324827462344,-23.73201794273948,-80.86347701904496,-1.0201850175495224,21.661154193399057,1.459374095981329,-20.305557226459854,0.9346792183061403,-2.450431353014036,0.27903391066311656
NCAR,CESM2,r4i1p1f1,gn,ssp585,2015-03,2015,3,44.98156723006465,226.09243098576803,-27.512362760130806,-258.43757538043235,-24.629908480348288,-22.38479090402912,-61.8906393091079,53.36535340192872,199.06995021417168,-34.57777766384285,-238.71253662322763,-19.351038522966732,-20.933807519283814,-61.13985671322064,-8.383786171864074,27.02248077159635,7.065414903712046,-19.725038757204715,-5.278869957381556,-1.4509833847453066,-0.7507825958872587
NCAR,CESM2,r4i1p1f1,gn,ssp585,2015-04,2015,4,128.86071959991503,244.53852736722905,-82.58180527807866,-277.87626998974974,-13.929726902528696,-15.809329859689782,-16.797885062902775,150.6286149904132,216.2609909278673,-100.56489361611283,-260.41430662409175,-12.968947478412913,-16.068819034825903,-23.12736083516287,-21.767895390498182,28.27753643936174,17.983088338034165,-17.461963365657994,-0.960779424115783,0.259489175136121,6.329475772260096
NCAR,CESM2,r4i1p1f1,gn,ssp585,2015-05,2015,5,198.2476646314057,283.68424736725103,-110.57904835496936,-309.8074952718749,-5.454110512177849,-13.975033036422431,42.11622482321218,239.33712740434538,257.2884111389528,-150.19210318551208,-296.65942276914217,-7.870431925612389,-12.916786798453513,28.986793864578047,-41.08946277293967,26.395836228298208,39.61305483054272,-13.14807250273276,2.4163214134345408,-1.058246237968918,13.129430958634131
NCAR,CESM2,r4i1p1f1,gn,ssp585,2015-06,2015,6,200.5551223034412,305.88820169473394,-80.5186338785036,-322.99996325148413,-2.896341207855397,-11.077947750304277,88.95043791002779,237.4761826242446,295.379660607491,-118.34997714804017,-319.0791037141474,-4.776512573142996,-11.157001464004225,79.49324833240082,-36.92106032080338,10.508541087242918,37.83134326953656,-3.920859537336753,1.8801713652875987,0.07905371369994718,9.457189577626963
NCAR,CESM2,r4i1p1f1,gn,ssp585,2015-07,2015,7,154.3835578022446,315.70244771539615,-34.32113172542276,-328.17777402665087,-1.0581955903539617,-6.289465266554782,100.23943890865833,172.47632527649458,308.9614761346038,-58.99042100958015,-324.70819527513964,-2.9771909603566704,-9.334508959409476,85.42748520661242,-18.092767474249968,6.740971580792348,24.669289284157394,-3.4695787515112215,1.9189953700027087,3.0450436928546942,14.811953702045912
NCAR,CESM2,r4i1p1f1,gn,ssp585,2015-08,2015,8,88.64713587282702,317.3479688386817,-11.155540228160211,-330.3980148305056,-1.509291892949646,-7.645541890579936,55.28671586931334,108.97198115542031,307.0630251747427,-28.88628290611989,-325.1926970364722,-4.1062458069038,-11.795442096629,46.054338484038034,-20.324845282593287,10.284943663939032,17.730742677959682,-5.205317794033363,2.596953913954154,4.149900206049064,9.232377385275306
NCAR,CESM2,r4i1p1f1,gn,ssp585,2015-09,2015,9,47.44559054941396,303.37498547551456,-5.834642105159312,-327.5366447063531,-7.836202756259822,-21.201188030479994,-11.588101573323737,55.63324311152773,288.3015043170954,-15.244706662625195,-316.0193510078462,-9.978541216099483,-20.11876153148609,-17.426612989433828,-8.187652562113776,15.073481158419156,9.410064557465883,-11.517293698506933,2.142338459839661,-1.0824264989939039,5.838511416110091
NCAR,CESM2,r4i1p1f1,gn,ssp585,2015-10,2015,10,14.899078350305814,276.77981708768135,-2.030610039287709,-315.37328144912146,-17.56018717602383,-33.72071175771082,-77.00589498415661,15.970639903234257,256.9434405805372,-3.9709099575763784,-293.2898785532487,-19.39410638481644,-26.361970351821956,-70.10278476369204,-1.0715615529284435,19.836376507144166,1.9402999182886695,-22.08340289587278,1.833919208792608,-7.358741405888868,-6.903110220464569
NCAR,CESM2,r4i1p1f1,gn,ssp585,2015-11,2015,11,2.688671853597753,250.77319771784045,-0.37350922475362064,-293.78367234441794,-29.52264379848801,-38.464233127140716,-108.68218892336209,2.6462660841692687,226.56452496532594,-0.5217387507521645,-266.9745905360676,-25.69642523343426,-26.966503637032055,-90.94846710779088,0.04240576942848451,24.208672752514502,0.14822952599854383,-26.809081808350356,-3.826218565053747,-11.49772949010866,-17.733721815571215
NCAR,CESM2,r4i1p1f1,gn,ssp585,2015-12,2015,12,0.6331527530958437,222.2469259846286,-0.11598184210289539,-265.4822749721694,-28.873463597831833,-30.57529249666077,-102.16693417104044,0.6894676928358606,205.35805544366366,-0.21560400480815275,-246.4994876507922,-26.958223889040223,-25.878875477993077,-93.50466788613411,-0.05631493974001689,16.888870540964945,0.09962216270525737,-18.98278732137723,-1.91523970879161,-4.696417018667692,-8.662266284906323
NCAR,CESM2,r4i1p1f1,gn,ssp585,2016-01,2016,1,1.5617687848759674,229.9735447315721,-0.5927891307664538,-263.72120934909395,-22.585326270548546,-24.77403253310221,-80.1380437670631,1.6933556772962999,196.74643668546963,-0.7728352348435685,-236.15627095368396,-25.727904324506696,-24.87376181481335,-89.09097996508163,-0.1315868924203325,33.22710804610247,0.18004610407711474,-27.564938395409996,3.1425780539581503,0.09972928171113793,8.952936198018534
NCAR,CESM2,r4i1p1f1,gn,ssp585,2016-02,2016,2,9.772489480715514,216.65877098945097,-5.1947974581097975,-251.2271435720936,-21.7997330223406,-22.692137216533816,-74.48255079891135,10.685160700773062,194.98184406623275,-6.050700256114515,-233.17943875973444,-23.568324827462344,-23.73201794273948,-80.86347701904496,-0.9126712200575486,21.67692692321822,0.8559027980047178,-18.04770481235917,1.7685918051217442,1.0398807262056629,6.380926220133617
NCAR,CESM2,r4i1p1f1,gn,ssp585,2016-03,2016,3,48.017675618819204,217.06198357297652,-29.714755552120373,-252.31868059231536,-18.48250510788014,-20.965730269225233,-56.4020123297454,53.36535340192872,199.06995021417168,-34.57777766384285,-238.71253662322763,-19.351038522966732,-20.933807519283814,-61.13985671322064,-5.347677783109518,17.992033358804832,4.863022111722479,-13.606143969087725,0.868533415086592,-0.03192274994141897,4.737844383475235
NCAR,CESM2,r4i1p1f1,gn,ssp585,2016-04,2016,4,123.09177473771086,253.19751803760352,-78.90566570987727,-282.3394630818463,-13.569612278810622,-16.291506641916165,-14.81695493713598,150.6286149904132,216.2609909278673,-100.56489361611283,-260.41430662409175,-12.968947478412913,-16.068819034825903,-23.12736083516287,-27.536840252702348,36.936527109736204,21.659227906235557,-21.925156457754554,-0.6006648003977091,-0.22268760709026125,8.310405898026891
NCAR,CESM2,r4i1p1f1,gn,ssp585,2016-05,2016,5,207.23344869632362,274.68343287285603,-123.34333745240482,-305.0073823328331,-6.901398094257219,-15.968945873935589,30.695817815748846,239.33712740434538,257.2884111389528,-150.19210318551208,-296.65942276914217,-7.870431925612389,-12.916786798453513,28.986793864578047,-32.10367870802176,17.395021733903206,26.848765733107257,-8.34795956369095,0.9690338313551701,-3.0521590754820753,1.7090239511707992
NCAR,CESM2,r4i1p1f1,gn,ssp585,2016-06,2016,6,194.68743649731047,307.02890915054087,-83.49398000000386,-322.2666659651996,-3.3304001412865,-11.058622998389762,81.56667654297162,237.4761826242446,295.379660607491,-118.34997714804017,-319.0791037141474,-4.776512573142996,-11.157001464004225,79.49324833240082,-42.788746126934114,11.64924854304985,34.85599714803631,-3.1875622510522135,1.4461124318564957,0.09837846561446284,2.073428210570796
NCAR,CESM2,r4i1p1f1,gn,ssp585,2016-07,2016,7,149.64218116363676,313.9991963975936,-34.80190538063011,-326.5758430788192,-1.2924758473161408,-8.238320080274766,92.73283317419012,172.47632527649458,308.9614761346038,-58.99042100958015,-324.70819527513964,-2.9771909603566704,-9.334508959409476,85.42748520661242,-22.834144112857814,5.037720262989808,24.188515628950043,-1.8676478036795743,1.6847151130405296,1.0961888791347096,7.305347967577703
NCAR,CESM2,r4i1p1f1,gn,ssp585,2016-08,2016,8,95.0875624384869,314.1729198866501,-12.688763017183957,-328.55973772344026,-0.6738425403447775,-7.192939320901362,60.14519972326666,108.97198115542031,307.0630251747427,-28.88628290611989,-325.1926970364722,-4.1062458069038,-11.795442096629,46.054338484038034,-13.88441871693341,7.10989471190743,16.197519888935936,-3.367040686968039,3.4324032665590227,4.602502775727637,14.090861239228623
NCAR,CESM2,r4i1p1f1,gn,ssp585,2016-09,2016,9,49.57238267049379,297.6334714300526,-6.366409554073351,-324.7739836926542,-6.142413232638495,-20.18866833197787,-10.265620710797544,55.63324311152773,288.3015043170954,-15.244706662625195,-316.0193510078462,-9.978541216099483,-20.11876153148609,-17.426612989433828,-6.060860441033945,9.331967112957216,8.878297108551845,-8.75463268480803,3.8361279834609885,-0.06990680049177911,7.160992278636284
NCAR,CESM2,r4i1p1f1,gn,ssp585,2016-10,2016,10,14.619675776689967,277.73215158986824,-2.1211802015484187,-312.874575065417,-16.139681475689468,-30.942317677293914,-69.7259270533906,15.970639903234257,256.9434405805372,-3.9709099575763784,-293.2898785532487,-19.39410638481644,-26.361970351821956,-70.10278476369204,-1.3509641265442909,20.788711009331053,1.8497297560279597,-19.584696512168307,3.2544249091269712,-4.580347325471958,0.37685771030143655
NCAR,CESM2,r4i1p1f1,gn,ssp585,2016-11,2016,11,2.4048428907123442,255.40906069377482,-0.32773036879702117,-292.60946975033517,-24.481054889529958,-30.93218736462301,-90.536538788798,2.6462660841692687,226.56452496532594,-0.5217387507521645,-266.9745905360676,-25.69642523343426,-26.966503637032055,-90.94846710779088,-0.24142319345692442,28.844535728448875,0.1940083819551433,-25.634879214267585,1.2153703439043042,-3.9656837275909567,0.41192831899287796
NCAR,CESM2,r4i1p1f1,gn,ssp585,2016-12,2016,12,0.6245550628802964,235.72875126458123,-0.12020007781180615,-272.50854873958235,-28.75809114848389,-29.270317721154626,-94.30385135957114,0.6894676928358606,205.35805544366366,-0.21560400480815275,-246.4994876507922,-26.958223889040223,-25.878875477993077,-93.50466788613411,-0.06491262995556424,30.370695820917575,0.0954039269963466,-26.009061088790162,-1.7998672594436655,-3.391442243161549,-0.7991834734370258
NCAR,CESM2,r4i1p1f1,gn,ssp585,2017-01,2017,1,1.5513832782065327,219.2074412250358,-0.655513045702264,-256.28402455724915,-23.284821713765783,-22.897695924591524,-82.36323073806636,1.6933556772962999,196.74643668546963,-0.7728352348435685,-236.15627095368396,-25.727904324506696,-24.87376181481335,-89.09097996508163,-0.14197239908976722,22.461004539566176,0.11732218914130454,-20.127753603565196,2.4430826107409125,1.9760658902218253,6.727749227015266
NCAR,CESM2,r4i1p1f1,gn,ssp585,2017-02,2017,2,9.53041914087556,216.30332108440496,-5.064444530524022,-249.4348607029079,-18.305476554804397,-16.93871261450269,-63.90975417745851,10.685160700773062,194.98184406623275,-6.050700256114515,-233.17943875973444,-23.568324827462344,-23.73201794273948,-80.86347701904496,-1.1547415598975022,21.321477018172203,0.9862557255904933,-16.255421943173474,5.262848272657948,6.793305328236787,16.953722841586455
NCAR,CESM2,r4i1p1f1,gn,ssp585,2017-03,2017,3,44.455436020479105,227.29613567845308,-27.93057513038649,-258.31419669661653,-27.69390157457092,-25.068412825416814,-67.25551452805857,53.36535340192872,199.06995021417168,-34.57777766384285,-238.71253662322763,-19.351038522966732,-20.933807519283814,-61.13985671322064,-8.909917381449617,28.2261854642814,6.647202533456362,-19.6016600733889,-8.342863051604187,-4.134605306133,-6.115657814837931
NCAR,CESM2,r4i1p1f1,gn,ssp585,2017-04,2017,4,125.65124095416246,250.42720333524872,-81.67696500992413,-281.67804874597357,-16.374744612183516,-18.320564285380833,-21.971878364050827,150.6286149904132,216.2609909278673,-100.56489361611283,-260.41430662409175,-12.968947478412913,-16.068819034825903,-23.12736083516287,-24.97737403625075,34.16621240738141,18.887928606188694,-21.26374212188182,-3.4057971337706032,-2.2517452505549294,1.1554824711120446
NCAR,CESM2,r4i1p1f1,gn,ssp585,2017-05,2017,5,200.0083729966562,281.2822345354941,-116.42139277424995,-307.6883552512924,-6.260894324847219,-14.178038586777033,36.741926594983674,239.33712740434538,257.2884111389528,-150.19210318551208,-296.65942276914217,-7.870431925612389,-12.916786798453513,28.986793864578047,-39.32875440768919,23.993823396541302,33.77071041126213,-11.028932482150253,1.6095376007651705,-1.26125178832352,7.755132730405627
NCAR,CESM2,r4i1p1f1,gn,ssp585,2017-06,2017,6,198.29308110590236,306.6578430346307,-81.59124335821511,-322.69272971105875,-3.9574538390517797,-10.668778697069476,86.04071853513793,237.4761826242446,295.379660607491,-118.34997714804017,-319.0791037141474,-4.776512573142996,-11.157001464004225,79.49324833240082,-39.18310151834223,11.278182427139654,36.75873378982506,-3.6136259969113667,0.8190587340912159,0.488222766934749,6.547470202737102
NCAR,CESM2,r4i1p1f1,gn,ssp585,2017-07,2017,7,147.64962605251299,316.508044839381,-35.4044231991987,-327.75980294621576,-3.402130227074741,-7.518379680726636,90.07293483867812,172.47632527649458,308.9614761346038,-58.99042100958015,-324.70819527513964,-2.9771909603566704,-9.334508959409476,85.42748520661242,-24.826699223981592,7.546568704777201,23.58599781038145,-3.0516076710761126,-0.4249392667180705,1.8161292786828396,4.645449632065706
NCAR,CESM2,r4i1p1f1,gn,ssp585,2017-08,2017,8,97.71061819817739,313.4796654680993,-14.013656744427484,-329.49063682671385,-2.7081460983688355,-10.057228087218261,54.920615909548275,108.97198115542031,307.0630251747427,-28.88628290611989,-325.1926970364722,-4.1062458069038,-11.795442096629,46.054338484038034,-11.261362957242923,6.416640293356636,14.872626161692407,-4.297939790241628,1.3980997085349647,1.7382140094107381,8.86627742551024
NCAR,CESM2,r4i1p1f1,gn,ssp585,2017-09,2017,9,48.437330226082786,300.6228660164441,-5.731902635909517,-326.53315069161295,-7.172936814628896,-21.177574794557604,-11.55536869418208,55.63324311152773,288.3015043170954,-15.244706662625195,-316.0193510078462,-9.978541216099483,-20.11876153148609,-17.426612989433828,-7.1959128854449474,12.3213616993487,9.512804026715678,-10.513799683766763,2.805604401470587,-1.0588132630715137,5.871244295251747
