institution,source,member,grid,experiment,time,year,month,rsds_into_surface_Wm2,rlds_into_surface_Wm2,rsus_into_surface_Wm2,rlus_into_surface_Wm2,hfss_into_surface_Wm2,hfls_into_surface_Wm2,seb_Wm2,pi_clim_rsds_into_surface_Wm2,pi_clim_rlds_into_surface_Wm2,pi_clim_rsus_into_surface_Wm2,pi_clim_rlus_into_surface_Wm2,pi_clim_hfss_into_surface_Wm2,pi_clim_hfls_into_surface_Wm2,pi_clim_seb_Wm2,rsds_into_surface_Wm2_anom,rlds_into_surface_Wm2_anom,rsus_into_surface_Wm2_anom,rlus_into_surface_Wm2_anom,hfss_into_surface_Wm2_anom,hfls_into_surface_Wm2_anom,seb_anom_Wm2
CSIRO,ACCESS-ESM1-5,r1i1p1f1,gn,ssp585,2015-01,2015,1,2.291713321071266,215.0760346617005,-0.7524754797858112,-258.5979866105163,-23.056750461832802,-30.988446155396495,-96.02791072475961,2.5715444457359418,191.74916124165495,-1.2115654913695764,-237.38937380611065,-24.67235210880549,-27.523241750843482,-96.38790763618103,-0.27983112466467563,23.32687342004556,0.45909001158376517,-21.208612804405618,1.6156016469726886,-3.4652044045530133,0.359996911421419
CSIRO,ACCESS-ESM1-5,r1i1p1f1,gn,ssp585,2015-02,2015,2,12.811673048905176,202.42754667901193,-6.269774176660766,-247.57293043033755,-20.506124735121602,-27.577196326586414,-86.68680594078926,13.492767145769017,188.64218129911475,-7.639259654808837,-233.00436524401115,-22.442120738563947,-25.672875905599806,-86.45060163178364,-0.6810940968638413,13.785365379897172,1.3694854781480714,-14.568565186326396,1.9359960034423445,-1.9043204209866076,-0.23620430900561473
CSIRO,ACCESS-ESM1-5,r1i1p1f1,gn,ssp585,2015-03,2015,3,56.179019884455705,197.2656130846998,-33.232621233186265,-243.7335320100553,-24.618344691394928,-28.699625780610184,-76.8394907460912,58.323211430007454,193.3555319952904,-36.76017495199002,-238.30453241255177,-17.47903014227309,-22.124439378575243,-62.96183383444434,-2.144191545551749,3.9100810894094025,3.527553718803752,-5.428999597503548,-7.139314549121838,-6.575186402034941,-13.87765691164686
CSIRO,ACCESS-ESM1-5,r1i1p1f1,gn,ssp585,2015-04,2015,4,149.74314337213644,220.97464604977327,-94.0627564873915,-268.8958330166071,-13.492930313869287,-21.010546664723783,-26.744277060681938,154.71454960620056,212.09399265574123,-100.69259225717522,-260.4993265382184,-8.69140806733826,-16.328475071427214,-19.295283585707487,-4.971406234064119,8.880653394032038,6.629835769783725,-8.396506478388744,-4.801522246531027,-4.68207159329657,-7.448993474974451
CSIRO,ACCESS-ESM1-5,r1i1p1f1,gn,ssp585,2015-05,2015,5,234.46491066643574,264.5890668087365,-134.93786907596734,-302.8326766124545,-2.130035843429818,-10.388670227323878,48.76472571599669,250.79232108288434,248.44316271268036,-152.131731663955,-295.1909308423409,-2.8057377604937757,-12.399392004551794,36.75719909877874,-16.3274104164486,16.145904096056142,17.193862587987667,-7.64174577011363,0.6757019170639578,2.010721777227916,12.007526617217948
CSIRO,ACCESS-ESM1-5,r1i1p1f1,gn,ssp585,2015-06,2015,6,242.1821599939412,304.42805669690415,-102.58325326755009,-325.06604085496343,-2.166139764237656,-12.085274635811643,104.70950816828255,254.87136620343907,294.06458644912317,-122.00704108488415,-319.7349587861569,-1.386123450343348,-11.700172532368235,94.12653583920405,-12.689206209497854,10.363470247780981,19.42378781733406,-5.331082068806552,-0.7800163138943081,-0.38510210344340834,10.582972329078501
CSIRO,ACCESS-ESM1-5,r1i1p1f1,gn,ssp585,2015-07,2015,7,199.12883252792815,314.8294642796862,-66.96579443274831,-329.3637135173749,-0.9803481174144573,-11.029179929517483,105.61926081055921,209.26186792242856,306.2885677436462,-78.76816770303515,-324.37069510767986,-1.3053042792571456,-11.33494799696226,99.80090237432476,-10.13303539450041,8.540896536040009,11.802373270286836,-4.993018409695026,0.3249561618426884,0.30576806744477736,5.818358436234448
CSIRO,ACCESS-ESM1-5,r1i1p1f1,gn,ssp585,2015-08,2015,8,130.27755089521497,306.63834233441906,-34.22061737401773,-328.82785241393015,-3.772690371618331,-16.086705741919776,54.00802732814809,136.03266700098996,299.08353870285816,-42.410526292733046,-323.0142151568472,-3.263476482965639,-14.780061270125563,51.68301595480954,-5.755116105774988,7.554803631560901,8.189908918715318,-5.8136372570829735,-0.5092138886526922,-1.306644471794213,2.3250113733385476
CSIRO,ACCESS-ESM1-5,r1i1p1f1,gn,ssp585,2015-09,2015,9,60.75235624781088,291.6458780449838,-13.516653309657906,-322.24885042135486,-5.792162657662737,-22.01243310340035,-11.171865199281132,65.52660258477613,273.32770413440403,-18.678362772599726,-309.79394042086966,-6.80471536678481,-20.951403160996833,-17.32257100182547,-4.774246336965248,18.318173910579787,5.16170946294182,-12.4549100004852,1.0125527091220734,-1.0610299424035183,6.150705802544337
CSIRO,ACCESS-ESM1-5,r1i1p1f1,gn,ssp585,2015-10,2015,10,18.514626253046718,260.41267995457633,-3.4954364862442517,-305.03888463331515,-13.794301873915199,-30.930700866050444,-74.33201765190199,19.20250211353563,247.05521615489832,-4.369524919090322,-291.3313132291378,-14.13858617957185,-27.980543131939562,-71.5227071719639,-0.6878758604889121,13.357463799678015,0.8740884328460705,-13.707571404177372,0.344284305656652,-2.9501577341108813,-2.809310479938091
CSIRO,ACCESS-ESM1-5,r1i1p1f1,gn,ssp585,2015-11,2015,11,3.5955367511061094,236.82604184243615,-0.5272996679113525,-286.97370393706933,-23.619969623767783,-37.95364366128642,-108.65303829649265,3.744600844746428,223.28983905164688,-0.6717751630525488,-271.2674620730001,-22.299357216739025,-31.690432753731045,-99.01103000299095,-0.1490640936403187,13.536202790789275,0.1444754951411963,-15.706241864069227,-1.320612407028758,-6.263210907555376,-9.642008293501704
CSIRO,ACCESS-ESM1-5,r1i1p1f1,gn,ssp585,2015-12,2015,12,1.0898538253384202,205.10654383022316,-0.18882125502114555,-258.5474749491916,-33.809784988495544,-41.751245222956264,-128.100928760103,1.1158310639258617,202.96651505960176,-0.28713165957399767,-250.5637489629277,-25.77901080707611,-30.070711344322266,-102.4472344644865,-0.025977238587441498,2.1400287706213987,0.09831040455285212,-7.98372598626392,-8.030774181419435,-11.680533878633998,-25.65369429561649
CSIRO,ACCESS-ESM1-5,r1i1p1f1,gn,ssp585,2016-01,2016,1,2.3945434556552816,203.7479503252594,-0.9961498732212847,-247.962567251115,-25.850261194790125,-31.364528983137244,-100.03101352134897,2.5715444457359418,191.74916124165495,-1.2115654913695764,-237.38937380611065,-24.67235210880549,-27.523241750843482,-96.38790763618103,-0.17700099008066017,11.998789083604464,0.2154156181482917,-10.573193445004335,-1.1779090859846342,-3.8412872322937623,-3.643105885167941
