institution,source,member,siconc_grid,experiment,year,summer_min_time,summer_min_month,summer_min_sia_Mkm2,piControl_mean_summer_min_sia_Mkm2,piControl_std_summer_min_sia_Mkm2,summer_min_sia_anom_Mkm2
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2015,2015-09,9,4.128649153860696,5.9013797421887055,0.3255973793790937,-1.7727305883280096
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2016,2016-09,9,4.360916360961063,5.9013797421887055,0.3255973793790937,-1.5404633812276423
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2017,2017-09,9,4.379886589811174,5.9013797421887055,0.3255973793790937,-1.5214931523775315
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2018,2018-09,9,3.9621782675638286,5.9013797421887055,0.3255973793790937,-1.939201474624877
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2019,2019-09,9,4.141741541277408,5.9013797421887055,0.3255973793790937,-1.7596382009112972
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2020,2020-09,9,3.889677251906314,5.9013797421887055,0.3255973793790937,-2.0117024902823917
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2021,2021-09,9,3.51231968553817,5.9013797421887055,0.3255973793790937,-2.3890600566505356
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2022,2022-09,9,3.2384995011847284,5.9013797421887055,0.3255973793790937,-2.662880241003977
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2023,2023-09,9,3.7825346817659122,5.9013797421887055,0.3255973793790937,-2.1188450604227933
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2024,2024-09,9,3.9469350365238753,5.9013797421887055,0.3255973793790937,-1.9544447056648302
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2025,2025-09,9,3.886046127025735,5.9013797421887055,0.3255973793790937,-2.0153336151629704
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2026,2026-09,9,3.4251723313254616,5.9013797421887055,0.3255973793790937,-2.476207410863244
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2027,2027-09,9,3.038451412992334,5.9013797421887055,0.3255973793790937,-2.8629283291963716
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2028,2028-09,9,2.8145627074362345,5.9013797421887055,0.3255973793790937,-3.086817034752471
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2029,2029-09,9,3.5698921047900485,5.9013797421887055,0.3255973793790937,-2.331487637398657
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2030,2030-09,9,3.3439162076911866,5.9013797421887055,0.3255973793790937,-2.557463534497519
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2031,2031-09,9,2.807026369057084,5.9013797421887055,0.3255973793790937,-3.0943533731316215
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2032,2032-09,9,3.2069103954572196,5.9013797421887055,0.3255973793790937,-2.694469346731486
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2033,2033-09,9,2.9427443701347995,5.9013797421887055,0.3255973793790937,-2.958635372053906
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2034,2034-09,9,2.942081326510008,5.9013797421887055,0.3255973793790937,-2.9592984156786977
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2035,2035-09,9,2.572363859112014,5.9013797421887055,0.3255973793790937,-3.3290158830766914
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2036,2036-09,9,2.6790846390907714,5.9013797421887055,0.3255973793790937,-3.222295103097934
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2037,2037-09,9,2.3110330891559854,5.9013797421887055,0.3255973793790937,-3.59034665303272
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2038,2038-09,9,2.227724359509749,5.9013797421887055,0.3255973793790937,-3.6736553826789566
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2039,2039-09,9,2.197134806466067,5.9013797421887055,0.3255973793790937,-3.7042449357226386
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2040,2040-09,9,2.3618682738343404,5.9013797421887055,0.3255973793790937,-3.539511468354365
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2041,2041-09,9,2.478227263731701,5.9013797421887055,0.3255973793790937,-3.4231524784570047
MIROC,MIROC6,r1i1p1f1,gn,ssp370,2042,2042-09,9,2.047452199573948,5.9013797421887055,0.3255973793790937,-3.8539275426147577
