institution,source,member,siconc_grid,experiment,year,summer_min_time,summer_min_month,summer_min_sia_Mkm2,piControl_mean_summer_min_sia_Mkm2,piControl_std_summer_min_sia_Mkm2,summer_min_sia_anom_Mkm2
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2015,2015-09,9,2.1768488051838717,5.113687204664268,0.5211176750273093,-2.9368383994803966
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2016,2016-09,9,1.6996285106781115,5.113687204664268,0.5211176750273093,-3.414058693986157
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2017,2017-09,9,1.859169964879922,5.113687204664268,0.5211176750273093,-3.254517239784346
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2018,2018-09,9,2.5466502372174453,5.113687204664268,0.5211176750273093,-2.567036967446823
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2019,2019-09,9,3.491752761625437,5.113687204664268,0.5211176750273093,-1.6219344430388314
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2020,2020-09,9,2.9287799609787775,5.113687204664268,0.5211176750273093,-2.184907243685491
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2021,2021-09,9,3.1460305025891717,5.113687204664268,0.5211176750273093,-1.9676567020750966
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2022,2022-09,9,2.446628046838884,5.113687204664268,0.5211176750273093,-2.6670591578253844
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2023,2023-09,9,3.077039239921394,5.113687204664268,0.5211176750273093,-2.0366479647428744
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2024,2024-09,9,2.275886570052518,5.113687204664268,0.5211176750273093,-2.8378006346117504
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2025,2025-09,9,2.425577467150072,5.113687204664268,0.5211176750273093,-2.6881097375141962
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2026,2026-09,9,0.9523026740395116,5.113687204664268,0.5211176750273093,-4.1613845306247566
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2027,2027-09,9,1.187686491985249,5.113687204664268,0.5211176750273093,-3.926000712679019
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2028,2028-09,9,1.4857277670307305,5.113687204664268,0.5211176750273093,-3.627959437633538
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2029,2029-09,9,1.1531597539412861,5.113687204664268,0.5211176750273093,-3.9605274507229824
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2030,2030-09,9,0.7901559562378521,5.113687204664268,0.5211176750273093,-4.323531248426416
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2031,2031-09,9,0.660521750964434,5.113687204664268,0.5211176750273093,-4.453165453699834
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2032,2032-09,9,0.7668200631912327,5.113687204664268,0.5211176750273093,-4.3468671414730355
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2033,2033-09,9,1.5025531051619587,5.113687204664268,0.5211176750273093,-3.6111340995023093
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2034,2034-09,9,0.9864463540519435,5.113687204664268,0.5211176750273093,-4.127240850612325
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2035,2035-09,9,1.9291756619145453,5.113687204664268,0.5211176750273093,-3.184511542749723
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2036,2036-09,9,1.9459886001163191,5.113687204664268,0.5211176750273093,-3.167698604547949
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2037,2037-09,9,1.7431958324427828,5.113687204664268,0.5211176750273093,-3.3704913722214855
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2038,2038-09,9,1.7056169177566225,5.113687204664268,0.5211176750273093,-3.4080702869076456
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2039,2039-09,9,0.7861367375816514,5.113687204664268,0.5211176750273093,-4.327550467082617
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2040,2040-09,9,0.4273615582372354,5.113687204664268,0.5211176750273093,-4.686325646427033
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2041,2041-09,9,1.2147771436503183,5.113687204664268,0.5211176750273093,-3.89891006101395
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2042,2042-09,9,1.202638181145664,5.113687204664268,0.5211176750273093,-3.911049023518604
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2043,2043-09,9,0.2275083205094448,5.113687204664268,0.5211176750273093,-4.886178884154823
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2044,2044-09,9,0.829051500091401,5.113687204664268,0.5211176750273093,-4.284635704572867
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2045,2045-09,9,1.160121872833229,5.113687204664268,0.5211176750273093,-3.9535653318310393
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2046,2046-09,9,0.20793734050652513,5.113687204664268,0.5211176750273093,-4.905749864157743
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2047,2047-09,9,0.9307438597144561,5.113687204664268,0.5211176750273093,-4.182943344949813
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2048,2048-09,9,0.3414013996340558,5.113687204664268,0.5211176750273093,-4.772285805030212
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2049,2049-09,9,0.2660263299157542,5.113687204664268,0.5211176750273093,-4.847660874748514
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2050,2050-09,9,0.3117903352858254,5.113687204664268,0.5211176750273093,-4.801896869378443
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2051,2051-09,9,0.14742178056767538,5.113687204664268,0.5211176750273093,-4.966265424096593
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2052,2052-09,9,0.04985950722732576,5.113687204664268,0.5211176750273093,-5.063827697436943
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2053,2053-09,9,0.08776772539006952,5.113687204664268,0.5211176750273093,-5.025919479274199
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2054,2054-09,9,0.05151489916880586,5.113687204664268,0.5211176750273093,-5.062172305495462
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2055,2055-09,9,0.04900041892535541,5.113687204664268,0.5211176750273093,-5.064686785738913
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2056,2056-09,9,0.12320943421306527,5.113687204664268,0.5211176750273093,-4.990477770451203
MRI,MRI-ESM2-0,r1i1p1f1,gn,ssp370,2057,2057-09,9,0.3007135763587859,5.113687204664268,0.5211176750273093,-4.812973628305483
