institution,source,member,siconc_grid,experiment,time,year,month,sia_Mkm2,pi_clim_sia_Mkm2,sia_anom_Mkm2
CAS,FGOALS-g3,r1i1p1f1,gn,ssp245,2015-01,2015,1,1.3966864998714148,1.4093752245410047,-0.012688724669589924
CAS,FGOALS-g3,r1i1p1f1,gn,ssp245,2015-02,2015,2,1.4338747907436216,1.4242644549031387,0.009610335840482875
CAS,FGOALS-g3,r1i1p1f1,gn,ssp245,2015-03,2015,3,1.4130739704962203,1.4144620660017835,-0.0013880955055631805
CAS,FGOALS-g3,r1i1p1f1,gn,ssp245,2015-04,2015,4,1.3512377095750445,1.3742610488775366,-0.02302333930249212
CAS,FGOALS-g3,r1i1p1f1,gn,ssp245,2015-05,2015,5,1.2296115678633779,1.2701838315277316,-0.040572263664353736
CAS,FGOALS-g3,r1i1p1f1,gn,ssp245,2015-06,2015,6,1.0509232342614592,1.0933532494031521,-0.04243001514169298
CAS,FGOALS-g3,r1i1p1f1,gn,ssp245,2015-07,2015,7,0.855631473921147,0.8613355138029476,-0.005704039881800571
CAS,FGOALS-g3,r1i1p1f1,gn,ssp245,2015-08,2015,8,0.6602453324099988,0.7146407395032384,-0.054395407093239534
CAS,FGOALS-g3,r1i1p1f1,gn,ssp245,2015-09,2015,9,0.6405376597569397,0.7718784632239466,-0.13134080346700694
CAS,FGOALS-g3,r1i1p1f1,gn,ssp245,2015-10,2015,10,0.8088728292374405,0.9427767565198563,-0.13390392728241574
CAS,FGOALS-g3,r1i1p1f1,gn,ssp245,2015-11,2015,11,1.022249208482107,1.1227438178646247,-0.10049460938251764
CAS,FGOALS-g3,r1i1p1f1,gn,ssp245,2015-12,2015,12,1.3130624581212569,1.328423256455141,-0.015360798333884151
CAS,FGOALS-g3,r1i1p1f1,gn,ssp245,2016-01,2016,1,1.3897755591190115,1.4093752245410047,-0.019599665421993206
CAS,FGOALS-g3,r1i1p1f1,gn,ssp245,2016-02,2016,2,1.4227732933120878,1.4242644549031387,-0.0014911615910508935
CAS,FGOALS-g3,r1i1p1f1,gn,ssp245,2016-03,2016,3,1.40024962103942,1.4144620660017835,-0.014212444962363513
