institution,source,member,grid,experiment,time,year,month,rsds_into_surface_Wm2,rlds_into_surface_Wm2,rsus_into_surface_Wm2,rlus_into_surface_Wm2,hfss_into_surface_Wm2,hfls_into_surface_Wm2,seb_Wm2,pi_clim_rsds_into_surface_Wm2,pi_clim_rlds_into_surface_Wm2,pi_clim_rsus_into_surface_Wm2,pi_clim_rlus_into_surface_Wm2,pi_clim_hfss_into_surface_Wm2,pi_clim_hfls_into_surface_Wm2,pi_clim_seb_Wm2,rsds_into_surface_Wm2_anom,rlds_into_surface_Wm2_anom,rsus_into_surface_Wm2_anom,rlus_into_surface_Wm2_anom,hfss_into_surface_Wm2_anom,hfls_into_surface_Wm2_anom,seb_anom_Wm2
MPI-M,MPI-ESM1-2-LR,r1i1p1f1,gn,ssp245,2015-01,2015,1,2.3007663867436765,218.38097842051315,-0.9967615877626719,-257.5436116694576,-40.25809478738096,-35.42916135665711,-113.54588459400156,2.375512493589806,205.61301811011924,-1.1321420688266708,-242.35715609991917,-29.893195632010922,-24.370386241608365,-89.76434943865608,-0.07474610684612948,12.767960310393903,0.13538048106399891,-15.186455569538452,-10.36489915537004,-11.058775115048746,-23.78153515534548
MPI-M,MPI-ESM1-2-LR,r1i1p1f1,gn,ssp245,2015-02,2015,2,12.508496772245604,221.47589459781736,-6.624167112098956,-256.4364643013307,-26.428334598978616,-24.86639508374564,-80.37096972609096,13.302356527948167,203.10851441857127,-7.522076590575649,-239.27247784393137,-26.893605702368223,-22.586454220970722,-79.86374341132651,-0.7938597557025631,18.367380179246084,0.8979094784766932,-17.163986457399346,0.46527110338960753,-2.279940862774918,-0.507226314764452
MPI-M,MPI-ESM1-2-LR,r1i1p1f1,gn,ssp245,2015-03,2015,3,56.87301704395174,214.63908477625293,-35.14846137944982,-250.38490059474975,-27.451954176728783,-21.8729874669267,-63.346201797650366,57.894618125285405,210.11783505845548,-36.49164112965596,-245.89825681580152,-23.495706186781184,-19.56367816011744,-57.436829108615214,-1.0216010813336638,4.5212497177974456,1.34317975020614,-4.486643778948235,-3.956247989947599,-2.309309306809258,-5.909372689035152
MPI-M,MPI-ESM1-2-LR,r1i1p1f1,gn,ssp245,2015-04,2015,4,147.20799034478762,236.10680573789458,-91.53447296886941,-272.9188311106902,-23.437677507330914,-19.479791045353224,-24.05597654956156,149.4262866227695,231.79621745292982,-97.0341234690177,-267.51850911416744,-20.42911272599365,-16.352189208504093,-20.11143044198349,-2.218296277981892,4.310588284964751,5.499650500148292,-5.4003219965227345,-3.008564781337263,-3.1276018368491307,-3.94454610757807
MPI-M,MPI-ESM1-2-LR,r1i1p1f1,gn,ssp245,2015-05,2015,5,223.77021378438482,272.9850547534474,-132.0189321742263,-303.1157999511964,-15.012021278921722,-15.200920427618847,31.407594705868966,231.6247834274416,267.79352743574543,-142.53584061893116,-298.9059141311985,-14.88325461362356,-14.648601150413139,28.444700349020664,-7.854569643056777,5.1915273177019685,10.516908444704853,-4.209885819997908,-0.12876666529816205,-0.552319277205708,2.9628943568483024
MPI-M,MPI-ESM1-2-LR,r1i1p1f1,gn,ssp245,2015-06,2015,6,241.08757476140804,299.17349819664497,-107.05911504172438,-324.2981696604609,-3.380187831814196,-12.124397559444324,93.39920286460914,247.0717036931517,295.56679289429326,-124.11033580975266,-319.9984047478771,-4.87851772094824,-11.013097487483128,82.63814082138383,-5.984128931743669,3.6067053023517133,17.051220768028273,-4.299764912583839,1.4983298891340442,-1.111300071961196,10.761062043225309
MPI-M,MPI-ESM1-2-LR,r1i1p1f1,gn,ssp245,2015-07,2015,7,176.93671787902866,311.7456915252252,-47.5272286660331,-330.63947979999415,-0.9465667155296728,-8.89652338232958,100.67261084036734,188.8498574891875,307.3766439589375,-63.2590753788669,-327.2302677311774,-1.8178507478844887,-9.013497781710777,94.90580980848544,-11.91313961015885,4.369047566287691,15.7318467128338,-3.409212068816771,0.871284032354816,0.11697439938119736,5.766801031881897
MPI-M,MPI-ESM1-2-LR,r1i1p1f1,gn,ssp245,2015-08,2015,8,107.27367943818342,313.86372891654065,-22.161485278440175,-333.59169940041244,-7.142306144147467,-14.434140798217328,43.80777673350666,114.53306849048175,306.55347518554976,-30.014425660812485,-328.31501952870246,-6.201821616189862,-14.043195304404517,42.51208156592211,-7.2593890522983315,7.310253730990894,7.85294038237231,-5.276679871709973,-0.9404845279576053,-0.3909454938128114,1.2956951675845474
MPI-M,MPI-ESM1-2-LR,r1i1p1f1,gn,ssp245,2015-09,2015,9,50.6983999969672,302.39987563288025,-8.489028486654753,-328.2530718528936,-18.36523174057427,-26.597773486782373,-28.60682993705758,54.96900506522287,290.0568115308228,-13.380730735560258,-318.3825779378951,-18.06123550562376,-23.102612485732518,-27.901340068765975,-4.270605068255676,12.34306410205744,4.891702248905505,-9.870493914998463,-0.3039962349505103,-3.495161001049855,-0.705489868291604
MPI-M,MPI-ESM1-2-LR,r1i1p1f1,gn,ssp245,2015-10,2015,10,14.951740669552596,288.538095482507,-2.3457434268645616,-316.7595145949818,-24.062408304531743,-27.81854266205322,-67.49637283637172,16.359771227783867,268.190641866229,-3.4191934526885364,-300.4039535077736,-32.10763612113124,-28.983797277652307,-80.36416726523285,-1.408030558231271,20.347453616278017,1.0734500258239748,-16.355561087208173,8.0452278165995,1.165254615599089,12.867794428861131
