institution,source,member,siconc_grid,experiment,time,year,month,sia_Mkm2,pi_clim_sia_Mkm2,sia_anom_Mkm2
CCCma,CanESM5-CanOE,r1i1p2f1,gn,ssp245,2015-01,2015,1,11.332424447549517,13.251214035251524,-1.9187895877020065
CCCma,CanESM5-CanOE,r1i1p2f1,gn,ssp245,2015-02,2015,2,12.003162404475468,13.525822506334524,-1.5226601018590564
CCCma,CanESM5-CanOE,r1i1p2f1,gn,ssp245,2015-03,2015,3,11.799314028898658,13.578188594924526,-1.778874566025868
CCCma,CanESM5-CanOE,r1i1p2f1,gn,ssp245,2015-04,2015,4,11.478267621123955,13.308599846758957,-1.8303322256350025
CCCma,CanESM5-CanOE,r1i1p2f1,gn,ssp245,2015-05,2015,5,10.457021618539502,12.37052721770178,-1.9135055991622778
CCCma,CanESM5-CanOE,r1i1p2f1,gn,ssp245,2015-06,2015,6,8.557072929812167,10.66865606616312,-2.111583136350953
CCCma,CanESM5-CanOE,r1i1p2f1,gn,ssp245,2015-07,2015,7,6.247826840709788,8.636422928905555,-2.388596088195767
CCCma,CanESM5-CanOE,r1i1p2f1,gn,ssp245,2015-08,2015,8,4.3389902438320815,7.053040128520861,-2.7140498846887793
CCCma,CanESM5-CanOE,r1i1p2f1,gn,ssp245,2015-09,2015,9,4.277927723240216,7.297488990152345,-3.0195612669121292
CCCma,CanESM5-CanOE,r1i1p2f1,gn,ssp245,2015-10,2015,10,6.057758952161577,9.082488709358213,-3.024729757196636
CCCma,CanESM5-CanOE,r1i1p2f1,gn,ssp245,2015-11,2015,11,8.292936980667458,11.086882795139545,-2.793945814472087
CCCma,CanESM5-CanOE,r1i1p2f1,gn,ssp245,2015-12,2015,12,10.186205665834631,12.549413654253712,-2.363207988419081
CCCma,CanESM5-CanOE,r1i1p2f1,gn,ssp245,2016-01,2016,1,11.213283132537642,13.251214035251524,-2.0379309027138817
CCCma,CanESM5-CanOE,r1i1p2f1,gn,ssp245,2016-02,2016,2,11.78075025133762,13.525822506334524,-1.745072254996904
CCCma,CanESM5-CanOE,r1i1p2f1,gn,ssp245,2016-03,2016,3,11.655418050657067,13.578188594924526,-1.9227705442674594
CCCma,CanESM5-CanOE,r1i1p2f1,gn,ssp245,2016-04,2016,4,11.268880309448102,13.308599846758957,-2.039719537310855
CCCma,CanESM5-CanOE,r1i1p2f1,gn,ssp245,2016-05,2016,5,10.161512678070205,12.37052721770178,-2.209014539631575
CCCma,CanESM5-CanOE,r1i1p2f1,gn,ssp245,2016-06,2016,6,8.209621046778498,10.66865606616312,-2.459035019384622
CCCma,CanESM5-CanOE,r1i1p2f1,gn,ssp245,2016-07,2016,7,5.8249832874512855,8.636422928905555,-2.8114396414542693
CCCma,CanESM5-CanOE,r1i1p2f1,gn,ssp245,2016-08,2016,8,4.145102211631734,7.053040128520861,-2.907937916889127
CCCma,CanESM5-CanOE,r1i1p2f1,gn,ssp245,2016-09,2016,9,4.153015628049598,7.297488990152345,-3.1444733621027474
