institution,source,member,grid,experiment,year,seb_Wm2,seb_anom_Wm2
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2015,-20.2715599684064,-0.6342721646930274
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2016,-19.66835647694492,-0.03106867323154594
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2017,-18.149034215015167,1.4882535886982076
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2018,-19.996941060418525,-0.3596532567051523
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2019,-18.05365883169965,1.5836289720137244
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2020,-16.0552976890028,3.5819901147105746
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2021,-18.918111209783845,0.7191765939295278
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2022,-18.47817167412441,1.159116129588961
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2023,-16.295206292091837,3.3420815116215365
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2024,-15.519583793274847,4.117704010438526
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2025,-19.116147967974907,0.5211398357384684
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2026,-17.95084227608889,1.686445527624486
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2027,-14.958843546066987,4.678444257646387
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2028,-14.43078398170787,5.206503822005504
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2029,-14.667658825629948,4.969628978083427
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2030,-10.003801200299328,9.633486603414045
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2031,-14.944305131272946,4.692982672440427
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2032,-14.585221651734194,5.052066151979179
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2033,-15.726282781181368,3.9110050225320045
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2034,-14.132758483888763,5.504529319824612
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2035,-15.893632505230828,3.7436552984825453
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2036,-13.970290287039598,5.666997516673774
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2037,-19.145460542011133,0.4918272617022395
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2038,-16.23527948483758,3.4020083188757924
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2039,-16.44823329137148,3.1890545123418943
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2040,-21.57410471105096,-1.9368169073375856
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2041,-15.531549100644021,4.105738703069353
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2042,-15.573355440262688,4.063932363450686
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2043,-13.720470591238922,5.916817212474451
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2044,-16.109433078993835,3.527854724719539
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2045,-16.49849766773657,3.138790135976804
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2046,-16.308619893168373,3.3286679105449983
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2047,-15.395705959189362,4.241581844524012
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2048,-15.303112340008711,4.3341754637046614
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2049,-16.14439207673551,3.4928957269778658
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2050,-16.9788701032537,2.6584177004596707
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2051,-11.457855129419054,8.179432674294318
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2052,-14.554796356607795,5.082491447105578
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2053,-17.13196331317342,2.505324490539952
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2054,-17.23219552996448,2.405092273748895
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2055,-17.79832487613682,1.8389629275765529
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2056,-19.973820811505618,-0.3365330077922459
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2057,-16.081269570381213,3.5560182333321575
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2058,-17.105710668104006,2.531577135609367
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2059,-16.989469046031267,2.647818757682106
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2060,-14.116868194447653,5.520419609265723
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2061,-18.27209864347976,1.3651891602336137
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2062,-16.185173356185278,3.452114447528095
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2063,-17.596921973839553,2.0403658298738203
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2064,-15.147432744424131,4.48985505928924
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2065,-15.192261334947423,4.445026468765952
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2066,-12.05403735612908,7.5832504475842955
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2067,-15.544916118757053,4.092371684956322
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2068,-16.50412591130426,3.1331618924091136
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2069,-16.81737477693923,2.8199130267741457
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2070,-14.627497917487872,5.009789886225501
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2071,-16.47792563607346,3.1593621676399146
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2072,-12.724188491009949,6.913099312703426
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2073,-16.43096592742232,3.206321876291053
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2074,-18.884804614579114,0.7524831891342579
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2075,-15.504537925155775,4.132749878557598
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2076,-14.635590779821777,5.001697023891595
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2077,-14.63711974689241,5.000168056820963
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2078,-12.889419099945485,6.74786870376789
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2079,-15.999971468888653,3.6373163348247215
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2080,-17.516762156031344,2.120525647682029
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2081,-17.210566337273793,2.4267214664395813
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2082,-17.256078961130637,2.3812088425827365
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2083,-16.291697948327155,3.345589855386219
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2084,-15.735911388589443,3.9013764151239303
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2085,-17.78512480606921,1.8521629976441651
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2086,-17.38664061822296,2.2506471854904153
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2087,-15.441220866397218,4.196066937316157
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2088,-12.540730929270197,7.096556874443174
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2089,-14.841854551833402,4.795433251879971
CSIRO-ARCCSS,ACCESS-CM2,r1i1p1f1,gn,ssp245,2090,-12.983479846876255,6.653807956837118
